Area,Bee_Values,Year,Flag Description
Mali,35850.0,2012,Estimated value
Mali,35900.0,2013,Estimated value
Mali,40000.0,2014,Estimated value
Mali,37559.0,2015,Imputed value
Mali,37820.0,2016,Estimated value
Mali,37480.0,2017,Imputed value
Mali,37108.0,2018,Imputed value
Mali,37050.0,2019,Imputed value
Mali,37586.0,2020,Imputed value
Mali,37660.0,2021,Imputed value
Mali,37904.0,2022,Imputed value
Mali,38148.0,2023,Imputed value
Mexico,1985000.0,1961,Official figure
Mexico,2000000.0,1962,Official figure
Mexico,1300000.0,1963,Estimated value
Mexico,1100000.0,1964,Estimated value
Mexico,920934.0,1965,Official figure
Mexico,966980.0,1966,Official figure
Mexico,1015329.0,1967,Official figure
Mexico,1185581.0,1968,Official figure
Mexico,1580060.0,1969,Official figure
Mexico,1665700.0,1970,Official figure
Mexico,1618000.0,1971,Official figure
Mexico,1821000.0,1972,Official figure
Mexico,1876000.0,1973,Official figure
Mexico,1996000.0,1974,Official figure
Mexico,2037000.0,1975,Official figure
Mexico,2059012.0,1976,Official figure
Mexico,2080060.0,1977,Official figure
Mexico,2142300.0,1978,Official figure
Mexico,2254800.0,1979,Official figure
Mexico,2380600.0,1980,Official figure
Mexico,2532200.0,1981,Official figure
Mexico,2532200.0,1982,Official figure
Mexico,2690500.0,1983,Official figure
Mexico,2493400.0,1984,Official figure
Mexico,2384500.0,1985,Official figure
Mexico,2422729.0,1986,Official figure
Mexico,2119400.0,1987,Official figure
Mexico,2209339.0,1988,Official figure
Mexico,2330948.0,1989,Official figure
Mexico,2114489.0,1990,Official figure
Mexico,2088315.0,1991,Official figure
Mexico,2107618.0,1992,Official figure
Mexico,2293733.0,1993,Official figure
Mexico,2292428.0,1994,Official figure
Mexico,2053761.0,1995,Official figure
Mexico,1919938.0,1996,Official figure
Mexico,1715948.0,1997,Official figure
Mexico,1791111.0,1998,Official figure
Mexico,1944573.0,1999,Official figure
Mexico,1875731.0,2000,Official figure
Mexico,1862372.0,2001,Official figure
Mexico,1783854.0,2002,Official figure
Mexico,1727234.0,2003,Official figure
Mexico,1745078.0,2004,Official figure
Mexico,1732112.0,2005,Official figure
Mexico,1747033.0,2006,Official figure
Mexico,1741040.0,2007,Official figure
Mexico,1797478.0,2008,Official figure
Mexico,1774757.0,2009,Official figure
Mexico,1842130.0,2010,Official figure
Mexico,1847667.0,2011,Official figure
Mexico,1898239.0,2012,Official figure
Mexico,1933105.0,2013,Official figure
Mexico,1981162.0,2014,Official figure
Mexico,2017931.0,2015,Official figure
Mexico,1859350.0,2016,Official figure
Mexico,1853807.0,2017,Official figure
Mexico,2172107.0,2018,Official figure
Mexico,2157866.0,2019,Official figure
Mexico,2148420.0,2020,Official figure
Mexico,2226049.0,2021,Official figure
Mexico,2315355.0,2022,Official figure
Mexico,2201329.0,2023,Official figure
Mongolia,650.0,1961,Estimated value
Mongolia,700.0,1962,Estimated value
Mongolia,700.0,1963,Estimated value
Mongolia,750.0,1964,Estimated value
Mongolia,800.0,1965,Estimated value
Mongolia,850.0,1966,Estimated value
Mongolia,890.0,1967,Estimated value
Mongolia,925.0,1968,Estimated value
Mongolia,960.0,1969,Estimated value
Mongolia,1000.0,1970,Estimated value
Mongolia,1100.0,1971,Estimated value
Mongolia,1100.0,1972,Estimated value
Mongolia,1100.0,1973,Estimated value
Mongolia,1150.0,1974,Estimated value
Mongolia,1200.0,1975,Estimated value
Mongolia,1300.0,1976,Estimated value
Mongolia,1400.0,1977,Estimated value
Mongolia,1600.0,1978,Estimated value
Mongolia,1800.0,1979,Estimated value
Mongolia,1900.0,1980,Estimated value
Mongolia,2000.0,1981,Estimated value
Mongolia,2200.0,1982,Estimated value
Mongolia,2400.0,1983,Estimated value
Mongolia,2800.0,1984,Estimated value
Mongolia,3000.0,1985,Estimated value
Mongolia,3000.0,1986,Estimated value
Mongolia,3200.0,1987,Estimated value
Mongolia,3500.0,1988,Estimated value
Mongolia,4000.0,1989,Estimated value
Mongolia,4768.0,1990,Official figure
Mongolia,3500.0,1991,Estimated value
Mongolia,3000.0,1992,Estimated value
Mongolia,2700.0,1993,Estimated value
Mongolia,2000.0,1994,Estimated value
Mongolia,1165.0,1995,Official figure
Mongolia,1075.0,1996,Official figure
Mongolia,977.0,1997,Official figure
Mongolia,1057.0,1998,Official figure
Mongolia,1154.0,1999,Official figure
Mongolia,1530.0,2000,Official figure
Mongolia,1500.0,2001,Estimated value
Mongolia,1500.0,2002,Estimated value
Mongolia,1500.0,2003,Estimated value
Mongolia,2000.0,2004,Estimated value
Mongolia,2000.0,2005,Estimated value
Mongolia,3404.0,2006,Official figure
Mongolia,2393.0,2007,Official figure
Mongolia,2617.0,2008,Official figure
Mongolia,1392.0,2009,Official figure
Mongolia,1628.0,2010,Official figure
Mongolia,896.0,2011,Official figure
Mongolia,2128.0,2012,Official figure
Mongolia,3677.0,2013,Official figure
Mongolia,6645.0,2014,Official figure
Mongolia,8038.0,2015,Official figure
Mongolia,8118.0,2016,Official figure
Mongolia,9122.0,2017,Official figure
Mongolia,9791.0,2018,Official figure
Mongolia,10832.0,2019,Official figure
Mongolia,11833.0,2020,Official figure
Mongolia,13376.0,2021,Official figure
Mongolia,12774.0,2022,Official figure
Mongolia,14695.0,2023,Official figure
Montenegro,42613.0,2006,Official figure
Montenegro,41629.0,2007,Official figure
Montenegro,28631.0,2008,Official figure
Montenegro,18132.0,2009,Official figure
Montenegro,21668.0,2010,Official figure
Montenegro,32000.0,2011,Estimated value
Montenegro,42237.0,2012,Official figure
Montenegro,42458.0,2013,Official figure
Montenegro,43210.0,2014,Official figure
Montenegro,48007.0,2015,Official figure
Montenegro,67703.0,2016,Official figure
Montenegro,65000.0,2017,Official figure
Montenegro,67908.0,2018,Official figure
Montenegro,68608.0,2019,Official figure
Montenegro,70022.0,2020,Official figure
Montenegro,71597.0,2021,Official figure
Montenegro,52812.0,2022,Official figure
Montenegro,46609.0,2023,Imputed value
Morocco,360000.0,1961,Estimated value
Morocco,380000.0,1962,Estimated value
Morocco,380000.0,1963,Estimated value
Morocco,400000.0,1964,Estimated value
Morocco,400000.0,1965,Estimated value
Morocco,420000.0,1966,Estimated value
Morocco,420000.0,1967,Estimated value
Morocco,430000.0,1968,Estimated value
Morocco,440000.0,1969,Estimated value
Morocco,460000.0,1970,Estimated value
Morocco,476000.0,1971,Estimated value
Morocco,470000.0,1972,Official figure
Morocco,476000.0,1973,Official figure
Morocco,480000.0,1974,Official figure
Morocco,451000.0,1975,Official figure
Morocco,460000.0,1976,Estimated value
Morocco,478000.0,1977,Official figure
Morocco,482000.0,1978,Estimated value
Morocco,485000.0,1979,Estimated value
Morocco,487000.0,1980,Estimated value
Morocco,492000.0,1981,Estimated value
Morocco,496000.0,1982,Estimated value
Morocco,500000.0,1983,Estimated value
Morocco,530000.0,1984,Estimated value
Morocco,533000.0,1985,Estimated value
Morocco,535000.0,1986,Estimated value
Morocco,537000.0,1987,Estimated value
Morocco,542000.0,1988,Estimated value
Morocco,544000.0,1989,Estimated value
Morocco,546000.0,1990,Estimated value
Morocco,548000.0,1991,Estimated value
Morocco,549000.0,1992,Estimated value
Morocco,570000.0,1993,Estimated value
Morocco,570000.0,1994,Estimated value
Morocco,500000.0,1995,Estimated value
Morocco,570000.0,1996,Estimated value
Morocco,570000.0,1997,Estimated value
Morocco,570000.0,1998,Estimated value
Morocco,570000.0,1999,Estimated value
Morocco,570000.0,2000,Estimated value
Morocco,550000.0,2001,Estimated value
Morocco,500000.0,2002,Estimated value
Morocco,450000.0,2003,Estimated value
Morocco,400000.0,2004,Estimated value
Morocco,380000.0,2005,Official figure
Morocco,350000.0,2006,Official figure
Morocco,350000.0,2007,Estimated value
Morocco,350000.0,2008,Estimated value
Morocco,355000.0,2009,Estimated value
Morocco,360000.0,2010,Estimated value
Morocco,360000.0,2011,Estimated value
Morocco,365000.0,2012,Estimated value
Morocco,370000.0,2013,Estimated value
Morocco,375000.0,2014,Estimated value
Morocco,379666.0,2015,Imputed value
Morocco,382497.0,2016,Imputed value
Morocco,381983.0,2017,Imputed value
Morocco,380058.0,2018,Imputed value
Morocco,378094.0,2019,Imputed value
Morocco,379094.0,2020,Imputed value
Morocco,381734.0,2021,Imputed value
Morocco,382449.0,2022,Imputed value
Morocco,383163.0,2023,Imputed value
Mozambique,30000.0,1961,Estimated value
Mozambique,30000.0,1962,Estimated value
Mozambique,30000.0,1963,Estimated value
Mozambique,30000.0,1964,Estimated value
Mozambique,30000.0,1965,Estimated value
Mozambique,30000.0,1966,Estimated value
Mozambique,28000.0,1967,Estimated value
Mozambique,24000.0,1968,Estimated value
Mozambique,24000.0,1969,Estimated value
Mozambique,24000.0,1970,Estimated value
Mozambique,24000.0,1971,Estimated value
Mozambique,24000.0,1972,Estimated value
Mozambique,24000.0,1973,Estimated value
Mozambique,24000.0,1974,Estimated value
Mozambique,24000.0,1975,Estimated value
Mozambique,24000.0,1976,Estimated value
Mozambique,24000.0,1977,Estimated value
Mozambique,24000.0,1978,Estimated value
Mozambique,24000.0,1979,Estimated value
Mozambique,24000.0,1980,Estimated value
Mozambique,25000.0,1981,Estimated value
Mozambique,26000.0,1982,Estimated value
Mozambique,27000.0,1983,Estimated value
Mozambique,28000.0,1984,Estimated value
Mozambique,29000.0,1985,Estimated value
Mozambique,30000.0,1986,Estimated value
Mozambique,31000.0,1987,Estimated value
Mozambique,32000.0,1988,Estimated value
Mozambique,33000.0,1989,Estimated value
Mozambique,34000.0,1990,Estimated value
Mozambique,35000.0,1991,Estimated value
Mozambique,34000.0,1992,Estimated value
Mozambique,35000.0,1993,Estimated value
Mozambique,34000.0,1994,Estimated value
Mozambique,35000.0,1995,Estimated value
Mozambique,36000.0,1996,Estimated value
Mozambique,37000.0,1997,Estimated value
Mozambique,38000.0,1998,Estimated value
Mozambique,39000.0,1999,Estimated value
Mozambique,40000.0,2000,Estimated value
Mozambique,40000.0,2001,Estimated value
Mozambique,41000.0,2002,Estimated value
Mozambique,42000.0,2003,Estimated value
Mozambique,43000.0,2004,Estimated value
Mozambique,44000.0,2005,Estimated value
Mozambique,39000.0,2006,Estimated value
Mozambique,40000.0,2007,Estimated value
Mozambique,42000.0,2008,Estimated value
Mozambique,42500.0,2009,Estimated value
Mozambique,43000.0,2010,Estimated value
Mozambique,43500.0,2011,Estimated value
Mozambique,44000.0,2012,Estimated value
Mozambique,44000.0,2013,Estimated value
Mozambique,45000.0,2014,Estimated value
Mozambique,45566.0,2015,Imputed value
Mozambique,46016.0,2016,Imputed value
Mozambique,46380.0,2017,Imputed value
Mozambique,46785.0,2018,Imputed value
Mozambique,47076.0,2019,Imputed value
Mozambique,47728.0,2020,Imputed value
Mozambique,47882.0,2021,Imputed value
Mozambique,48206.0,2022,Imputed value
Mozambique,48529.0,2023,Imputed value
New Caledonia,400.0,1961,Estimated value
New Caledonia,400.0,1962,Estimated value
New Caledonia,400.0,1963,Estimated value
New Caledonia,500.0,1964,Estimated value
New Caledonia,500.0,1965,Estimated value
New Caledonia,600.0,1966,Estimated value
New Caledonia,600.0,1967,Estimated value
New Caledonia,700.0,1968,Estimated value
New Caledonia,700.0,1969,Estimated value
New Caledonia,700.0,1970,Estimated value
New Caledonia,800.0,1971,Estimated value
New Caledonia,800.0,1972,Estimated value
New Caledonia,900.0,1973,Estimated value
New Caledonia,900.0,1974,Estimated value
New Caledonia,1000.0,1975,Estimated value
New Caledonia,1000.0,1976,Estimated value
New Caledonia,1100.0,1977,Estimated value
New Caledonia,1100.0,1978,Estimated value
New Caledonia,1200.0,1979,Estimated value
New Caledonia,1200.0,1980,Estimated value
New Caledonia,1300.0,1981,Estimated value
New Caledonia,1300.0,1982,Estimated value
New Caledonia,1400.0,1983,Estimated value
New Caledonia,1400.0,1984,Estimated value
New Caledonia,1500.0,1985,Figure from international organizations
New Caledonia,1500.0,1986,Figure from international organizations
New Caledonia,1500.0,1987,Figure from international organizations
New Caledonia,1410.0,1988,Official figure
New Caledonia,1698.0,1989,Official figure
New Caledonia,1752.0,1990,Official figure
New Caledonia,1988.0,1991,Official figure
New Caledonia,1885.0,1992,Official figure
New Caledonia,1903.0,1993,Official figure
New Caledonia,2000.0,1994,Estimated value
New Caledonia,2000.0,1995,Estimated value
New Caledonia,2000.0,1996,Estimated value
New Caledonia,2000.0,1997,Estimated value
New Caledonia,2000.0,1998,Official figure
New Caledonia,2000.0,1999,Estimated value
New Caledonia,2040.0,2000,Official figure
New Caledonia,2180.0,2001,Official figure
New Caledonia,2000.0,2002,Estimated value
New Caledonia,2000.0,2003,Estimated value
New Caledonia,3840.0,2004,Official figure
New Caledonia,2000.0,2005,Estimated value
New Caledonia,2000.0,2006,Estimated value
New Caledonia,2000.0,2007,Estimated value
New Caledonia,4641.0,2008,Official figure
New Caledonia,2000.0,2009,Estimated value
New Caledonia,5360.0,2010,Official figure
New Caledonia,5366.0,2011,Official figure
New Caledonia,5206.0,2012,Official figure
New Caledonia,5539.0,2013,Official figure
New Caledonia,6094.0,2014,Official figure
New Caledonia,6917.0,2015,Official figure
New Caledonia,6670.0,2016,Official figure
New Caledonia,7479.0,2017,Official figure
New Caledonia,8155.0,2018,Official figure
New Caledonia,8951.0,2019,Official figure
New Caledonia,10822.0,2020,Official figure
New Caledonia,11609.0,2021,Official figure
New Caledonia,9124.0,2022,Official figure
New Caledonia,9922.0,2023,Imputed value
New Zealand,179953.0,1961,Official figure
New Zealand,179953.0,1962,Official figure
New Zealand,183874.0,1963,Official figure
New Zealand,190000.0,1964,Estimated value
New Zealand,195000.0,1965,Official figure
New Zealand,194500.0,1966,Official figure
New Zealand,194600.0,1967,Official figure
New Zealand,194213.0,1968,Official figure
New Zealand,191000.0,1969,Official figure
New Zealand,190000.0,1970,Official figure
New Zealand,195000.0,1971,Official figure
New Zealand,204000.0,1972,Official figure
New Zealand,207944.0,1973,Official figure
New Zealand,208448.0,1974,Official figure
New Zealand,204551.0,1975,Official figure
New Zealand,205500.0,1976,Estimated value
New Zealand,207237.0,1977,Official figure
New Zealand,215000.0,1978,Estimated value
New Zealand,226870.0,1979,Official figure
New Zealand,233810.0,1980,Official figure
New Zealand,222000.0,1981,Estimated value
New Zealand,251077.0,1982,Official figure
New Zealand,265042.0,1983,Official figure
New Zealand,277005.0,1984,Official figure
New Zealand,309613.0,1985,Official figure
New Zealand,328961.0,1986,Official figure
New Zealand,340433.0,1987,Official figure
New Zealand,335702.0,1988,Official figure
New Zealand,330338.0,1989,Official figure
New Zealand,318203.0,1990,Official figure
New Zealand,312242.0,1991,Official figure
New Zealand,304065.0,1992,Official figure
New Zealand,298982.0,1993,Official figure
New Zealand,289875.0,1994,Official figure
New Zealand,293080.0,1995,Official figure
New Zealand,286806.0,1996,Official figure
New Zealand,287458.0,1997,Official figure
New Zealand,300000.0,1998,Estimated value
New Zealand,320695.0,1999,Official figure
New Zealand,347512.0,2000,Official figure
New Zealand,339934.0,2001,Official figure
New Zealand,333248.0,2002,Official figure
New Zealand,324590.0,2003,Official figure
New Zealand,315333.0,2004,Official figure
New Zealand,319463.0,2005,Official figure
New Zealand,322376.0,2006,Official figure
New Zealand,335229.0,2007,Official figure
New Zealand,373828.0,2008,Official figure
New Zealand,389971.0,2009,Official figure
New Zealand,402069.0,2010,Official figure
New Zealand,418163.0,2011,Official figure
New Zealand,451787.0,2012,Official figure
New Zealand,452018.0,2013,Official figure
New Zealand,507247.0,2014,Official figure
New Zealand,575872.0,2015,Official figure
New Zealand,684046.0,2016,Official figure
New Zealand,820000.0,2017,Official figure
New Zealand,879758.0,2018,Official figure
New Zealand,918026.0,2019,Official figure
New Zealand,869056.0,2020,Official figure
New Zealand,811668.0,2021,Official figure
New Zealand,730806.0,2022,Official figure
New Zealand,601412.0,2023,Official figure
Niue,500.0,1961,Estimated value
Niue,500.0,1962,Estimated value
Niue,500.0,1963,Estimated value
Niue,500.0,1964,Estimated value
Niue,500.0,1965,Estimated value
Niue,500.0,1966,Estimated value
Niue,700.0,1967,Official figure
Niue,1270.0,1968,Official figure
Niue,1270.0,1969,Official figure
Niue,1279.0,1970,Official figure
Niue,1280.0,1971,Official figure
Niue,1280.0,1972,Official figure
Niue,1270.0,1973,Official figure
Niue,1270.0,1974,Official figure
Niue,1500.0,1975,Official figure
Niue,1700.0,1976,Official figure
Niue,1500.0,1977,Estimated value
Niue,1200.0,1978,Official figure
Niue,1200.0,1979,Official figure
Niue,1200.0,1980,Official figure
Niue,1200.0,1981,Official figure
Niue,800.0,1982,Official figure
Niue,800.0,1983,Official figure
Niue,800.0,1984,Estimated value
Niue,800.0,1985,Estimated value
Niue,800.0,1986,Estimated value
Niue,800.0,1987,Estimated value
Niue,800.0,1988,Estimated value
Niue,800.0,1989,Estimated value
Niue,800.0,1990,Estimated value
Niue,800.0,1991,Estimated value
Niue,801.0,1992,Imputed value
Niue,802.0,1993,Imputed value
Niue,802.0,1994,Imputed value
Niue,803.0,1995,Imputed value
Niue,803.0,1996,Imputed value
Niue,804.0,1997,Imputed value
Niue,805.0,1998,Imputed value
Niue,805.0,1999,Imputed value
Niue,806.0,2000,Imputed value
Niue,806.0,2001,Imputed value
Niue,807.0,2002,Imputed value
Niue,807.0,2003,Imputed value
Niue,808.0,2004,Imputed value
Niue,809.0,2005,Imputed value
Niue,800.0,2006,Estimated value
Niue,820.0,2007,Estimated value
